"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
2.91678340431119e-10,0.610527257301498,0.518,0.226,4.85790275988029e-06,"10","SH3GLB1"
3.6307827253678e-10,0.749469003656018,0.358,0.139,6.04706862910007e-06,"10","KIAA1033"
3.69658902946636e-10,0.922131449059659,0.336,0.13,6.15666902857622e-06,"10","EXOSC1"
4.01390260696914e-10,0.919419585725409,0.277,0.097,6.6851547919071e-06,"10","WAC-AS1"
4.18340207603978e-10,0.801006806263824,0.825,0.534,6.96745615764425e-06,"10","PKM"
4.2214597029734e-10,0.740542239016102,0.613,0.323,7.0308411353022e-06,"10","GRB2"
4.41299510853021e-10,0.830645288037398,0.372,0.148,7.34984335325706e-06,"10","ZNF106"
4.72184099377136e-10,0.649699605477137,0.394,0.157,7.8642261751262e-06,"10","TSPAN14"
5.08702248019625e-10,0.787991082910389,0.336,0.127,8.47243594076685e-06,"10","TMOD3"
5.13001746578269e-10,0.724221942815395,0.518,0.232,8.54404408926108e-06,"10","CLTB"
5.21554551847115e-10,0.952848256441528,0.292,0.107,8.6864910610137e-06,"10","DYNC1LI1"
5.50669946520751e-10,0.724067867908658,0.693,0.353,9.1714079593031e-06,"10","TMEM50A"
5.51754975691128e-10,1.12787384248917,0.292,0.11,9.18947912013574e-06,"10","SCO2"
5.68174739483856e-10,0.596427629403977,0.518,0.232,9.46295028610362e-06,"10","TMEM167A"
5.68910414563543e-10,0.726796918779122,0.394,0.159,9.47520295455581e-06,"10","UBE2A"
5.87419008236429e-10,0.352306562281539,0.978,0.935,9.78346358217772e-06,"10","UQCRB"
6.15395077979089e-10,0.840529167573593,0.46,0.202,1.02494050237417e-05,"10","GBP2"
6.25938007130138e-10,1.09484466508739,0.307,0.117,1.04249975087524e-05,"10","RAP2B"
6.6691288774491e-10,0.562942578342772,0.861,0.612,1.11074341453915e-05,"10","USMG5"
6.94817872316117e-10,0.782119276669043,0.569,0.274,1.15721916634249e-05,"10","MKRN1"
7.11051127589252e-10,0.695027316054663,0.547,0.253,1.1842556529999e-05,"10","PFDN2"
7.2748636603451e-10,0.695595313084861,0.759,0.43,1.21162854263048e-05,"10","FAM49B"
8.13150080979769e-10,0.673663086738195,0.467,0.203,1.35430145987181e-05,"10","ITGA4"
9.16287079884084e-10,0.645496205110191,0.504,0.227,1.52607613154694e-05,"10","CDC42EP3"
9.43986895624445e-10,0.831282246160506,0.591,0.32,1.57221017466251e-05,"10","WASF2"
9.6623047283286e-10,0.548829799190091,0.745,0.401,1.60925685250313e-05,"10","GLRX"
9.76242490807527e-10,0.64507425918036,0.489,0.218,1.62593186843994e-05,"10","C17orf62"
1.08342904115622e-09,0.751631209046181,0.416,0.176,1.80445106804568e-05,"10","PSMC4"
1.09757460061337e-09,0.598768036552215,0.387,0.156,1.82801049732157e-05,"10","PGD"
1.13875101834729e-09,0.775763182616256,0.431,0.188,1.8965898210574e-05,"10","SDHB"
1.3136667405608e-09,0.895320384867213,0.518,0.251,2.18791195640402e-05,"10","MT2A"
1.34168235591269e-09,0.591324791379833,0.35,0.134,2.23457196377259e-05,"10","PRCP"
1.37654554215953e-09,0.556587583658371,0.891,0.622,2.2926366004667e-05,"10","COX6A1"
1.37971378460633e-09,0.597785168348731,0.453,0.192,2.29791330826185e-05,"10","PFDN1"
1.43904696368287e-09,0.554650701168972,0.869,0.614,2.39673271801382e-05,"10","PRR13"
1.52218436537474e-09,0.804030827006966,0.453,0.205,2.53519806053163e-05,"10","PSENEN"
1.52653434712423e-09,0.871640325864041,0.299,0.113,2.5424429551354e-05,"10","MX2"
1.58978872339817e-09,0.899399575346084,0.285,0.105,2.64779311881965e-05,"10","HOOK3"
1.59596734988174e-09,0.713459821107536,0.628,0.335,2.65808362122804e-05,"10","WAS"
1.60870470066204e-09,0.660939265310917,0.445,0.189,2.67929767895263e-05,"10","TXNDC12"
1.75899980007451e-09,1.00018212809505,0.285,0.106,2.9296141670241e-05,"10","TMBIM1"
1.82063642199834e-09,0.38371903703213,0.715,0.38,3.03226996083823e-05,"10","CTSD"
2.01824588825979e-09,0.638949683502942,0.591,0.292,3.36138852689667e-05,"10","POLE4"
2.2220070934716e-09,0.813897203589258,0.759,0.516,3.70075281417695e-05,"10","PTGES3"
2.33461203446938e-09,0.993392382325656,0.38,0.161,3.88829634340876e-05,"10","ADIPOR1"
2.38233917119899e-09,0.896965380454698,0.263,0.094,3.96778588963191e-05,"10","RAE1"
2.42700433311588e-09,0.626284522632085,0.788,0.438,4.0421757168045e-05,"10","SNRPG"
3.11638891402007e-09,0.552661272385618,0.686,0.359,5.19034573630043e-05,"10","IQGAP1"
3.46272150718101e-09,0.873908246042561,0.438,0.2,5.76716267020998e-05,"10","ATP2B1"
3.59700487445584e-09,0.993473371514755,0.277,0.103,5.9908116184062e-05,"10","HDAC5"
3.64237956912187e-09,0.831876053237772,0.343,0.138,6.06638317237248e-05,"10","RB1"
3.67324573610436e-09,0.717968735077334,0.555,0.272,6.11779077348181e-05,"10","RNF181"
4.06564213762137e-09,0.653098955727741,0.708,0.397,6.77132698020839e-05,"10","PGAM1"
4.31262490486761e-09,0.3406384938956,0.701,0.357,7.182676779057e-05,"10","HLA-DMA"
4.33453484736416e-09,0.566713900923755,0.336,0.134,7.21916778828501e-05,"10","DPYSL2"
4.49096979956188e-09,0.77227470200374,0.664,0.365,7.47971020117032e-05,"10","CNPY3"
4.67037667463719e-09,0.722057762670728,0.65,0.347,7.77851235160825e-05,"10","BAX"
4.98820291894203e-09,0.666124589756455,0.693,0.393,8.30785196149796e-05,"10","OSTF1"
5.12089388227893e-09,0.365600689569077,0.46,0.203,8.52884876093556e-05,"10","MARCH1"
5.34972795488125e-09,0.796382139994257,0.321,0.129,8.90997190885473e-05,"10","CBWD1"
5.48065373305601e-09,0.678890140259192,0.394,0.167,9.12802879240478e-05,"10","GIT2"
5.58611054355512e-09,1.06782158624214,0.255,0.095,9.30366711029105e-05,"10","PLCB2"
5.80323916311976e-09,0.79031429818881,0.328,0.132,9.66529482617596e-05,"10","MAP3K2"
5.87945495152146e-09,0.69787357961465,0.394,0.17,9.79223222175899e-05,"10","VMA21"
5.9793851484306e-09,0.575777969650137,0.818,0.551,9.95866596471116e-05,"10","ACTR3"
6.05123059009247e-09,0.659980815947923,0.511,0.24,0.00010078324547799,"10","ITSN2"
6.15129738092181e-09,0.667096974604167,0.715,0.392,0.000102449857879253,"10","NDUFS6"
6.30127792227746e-09,0.808697008470987,0.453,0.204,0.000104947783795531,"10","LYSMD2"
6.44119015313948e-09,0.559543862954541,0.73,0.409,0.000107278022000538,"10","TMBIM4"
6.60170882821717e-09,0.633897541142632,0.496,0.233,0.000109951460533957,"10","ARL4A"
6.6612625790491e-09,0.723877708850879,0.372,0.158,0.000110943328254063,"10","ERCC1"
6.81768379039392e-09,0.310510770412287,0.328,0.13,0.000113548523529011,"10","RBP7"
6.88542657081864e-09,0.697951882929179,0.511,0.247,0.000114676779536985,"10","EIF6"
6.88840476393915e-09,0.587221707562918,0.496,0.224,0.000114726381343407,"10","PSMF1"
7.44759283133477e-09,0.609120354594986,0.599,0.295,0.000124039658605881,"10","DOCK8"
7.50109680819722e-09,0.601966889008084,0.489,0.226,0.000124930767340525,"10","IDH2"
7.62761199008916e-09,0.624857871831396,0.504,0.237,0.000127037877694935,"10","RBCK1"
8.04453444576343e-09,0.646521360850155,0.584,0.297,0.00013398172119419,"10","TBCB"
8.2667872248259e-09,0.599478598653694,0.365,0.153,0.000137683341229475,"10","EIF4EBP1"
8.33217669262828e-09,0.309210708473139,0.985,0.884,0.000138772402815724,"10","GAPDH"
8.59038073927661e-09,0.791779550818274,0.263,0.096,0.000143072791212652,"10","ADAM17"
8.79643535618159e-09,0.542658221116993,0.847,0.555,0.000146504630857204,"10","VAMP8"
8.80478659726329e-09,0.703369056837375,0.358,0.153,0.00014664372077742,"10","TGFBI"
8.8427919298688e-09,0.536246400417571,0.869,0.692,0.000147276699591965,"10","SERP1"
9.50542586754449e-09,0.914892964801231,0.255,0.094,0.000158312867823953,"10","DNASE2"
9.79024325502012e-09,0.889910601795873,0.263,0.098,0.00016305650141236,"10","TMA16"
1.20623613109047e-08,0.639251741312883,0.547,0.277,0.000200898627633118,"10","OSBPL8"
1.3169245914749e-08,0.971494803950698,0.285,0.113,0.000219333790710145,"10","HK1"
1.31871069385754e-08,0.823923798499402,0.263,0.099,0.000219631266061973,"10","CLTC"
1.36757896004164e-08,0.727093307416198,0.62,0.339,0.000227770275794935,"10","DBNL"
1.55501412440605e-08,0.528905256406732,0.898,0.607,0.000258987602419828,"10","PSMA7"
1.66373334179351e-08,0.732448707933624,0.263,0.097,0.00027709478807571,"10","SCAF4"
1.67985414661124e-08,0.775761189828884,0.496,0.256,0.000279779708118103,"10","TMEM165"
1.78303935072509e-08,0.717680286675776,0.423,0.19,0.000296965203863264,"10","CCDC115"
1.82450539729314e-08,0.977096144289421,0.27,0.104,0.000303871373919172,"10","SPTSSA"
1.85258195857734e-08,0.504959294861699,0.365,0.15,0.000308547525201055,"10","KRAS"
2.05578640651138e-08,0.719369449653013,0.65,0.368,0.00034239122600447,"10","CD47"
2.10355549614582e-08,0.821628544743473,0.336,0.141,0.000350347167883086,"10","TMED5"
2.15410641553198e-08,0.701079084686293,0.307,0.122,0.000358766423506852,"10","ATP6V1D"
2.17088262063285e-08,0.634849979056576,0.387,0.168,0.000361560500466401,"10","DUSP22"
2.18216344417395e-08,0.877569511968675,0.314,0.129,0.000363439321627171,"10","LINC00998"
2.27470731298137e-08,0.762286372552842,0.307,0.126,0.000378852502977046,"10","LMO4"
2.32222373804721e-08,0.457760114160518,0.905,0.7,0.000386766363571763,"10","RBM3"
2.37944794196963e-08,0.700456426324866,0.562,0.287,0.000396297054735041,"10","NDUFB3"
2.43141610494924e-08,0.531905617851121,0.803,0.526,0.000404952352279297,"10","SEPT9"
2.54093566462646e-08,0.648137348746453,0.474,0.222,0.000423192834943537,"10","PMAIP1"
2.86835334222832e-08,0.616791941945041,0.686,0.388,0.000477724249148127,"10","NDUFA2"
2.99084453910832e-08,0.559059259846631,0.577,0.291,0.000498125157988491,"10","LAMTOR2"
3.0538578578138e-08,0.471394972651456,0.883,0.615,0.000508620026218889,"10","UCP2"
3.23284122094883e-08,0.547251025519232,0.401,0.173,0.000538429705349028,"10","KDELR1"
3.26863108634232e-08,0.705860863160879,0.467,0.228,0.000544390507430314,"10","IDH3G"
3.30786644226174e-08,0.59733686783214,0.387,0.168,0.000550925155958693,"10","PAG1"
3.88393112404252e-08,0.548568616620204,0.818,0.563,0.000646868728709282,"10","GSTK1"
4.07839210540667e-08,1.10626606008888,0.277,0.11,0.000679256205155481,"10","SPNS1"
4.08511743677378e-08,0.425270293774778,0.657,0.339,0.000680376309094673,"10","AHNAK"
4.26803579171515e-08,0.872212366330676,0.292,0.12,0.000710841361110158,"10","PDCL3"
4.33950174974008e-08,0.57434086533639,0.788,0.498,0.000722744016419211,"10","MINOS1"
4.39396623321682e-08,0.658836712015379,0.453,0.219,0.000731815076142262,"10","STK10"
4.42819219801641e-08,0.586609985332601,0.876,0.621,0.000737515410579632,"10","YWHAZ"
4.5839139230102e-08,0.98397285581344,0.263,0.102,0.000763450863877348,"10","ACTR1A"
4.82460521114148e-08,0.347566794813089,0.453,0.205,0.000803537997915614,"10","BLVRB"
4.93931333696944e-08,0.636584143871014,0.526,0.259,0.00082264263627226,"10","C1orf43"
5.07758310246947e-08,0.71123892527408,0.35,0.151,0.00084567146571629,"10","SNX5"
5.30589507474513e-08,0.708568161045543,0.35,0.151,0.000883696824698801,"10","IFI35"
5.31739279134333e-08,0.577832188808465,0.65,0.355,0.000885611769398232,"10","CHMP1B"
5.38957155554188e-08,0.869293751027872,0.263,0.103,0.000897633142575501,"10","MIR4435-2HG"
5.48256746704784e-08,0.623122966727658,0.409,0.185,0.000913121611636818,"10","COMMD8"
5.88830684203792e-08,0.643872629777012,0.35,0.152,0.000980697504541416,"10","UBE2F"
5.92046084675089e-08,0.57680874642925,0.62,0.338,0.000986052754026361,"10","NAA38"
6.02584622177306e-08,0.752708791574349,0.321,0.135,0.0010036046882363,"10","MLX"
6.06785235515243e-08,0.273253066969432,0.993,0.988,0.00101060080975064,"10","MT-ATP6"
6.49415009527746e-08,0.768380517101831,0.255,0.098,0.00108160069836846,"10","STAT2"
6.78946725656877e-08,0.626467792951014,0.81,0.521,0.00113078577158153,"10","ARF1"
7.07036923027534e-08,0.393378950824397,0.562,0.283,0.00117756999530236,"10","JAML"
7.14788698871077e-08,0.591095077003022,0.796,0.507,0.00119048057796978,"10","TRAPPC1"
7.34525324407489e-08,0.691439784114887,0.299,0.122,0.00122335192780067,"10","HNRNPAB"
7.36930965303029e-08,0.599801644207826,0.453,0.215,0.0012273585227122,"10","BAG1"
7.47506877921937e-08,0.745248446311195,0.409,0.196,0.00124497270517899,"10","FIBP"
7.58782738837917e-08,0.571536394958153,0.781,0.511,0.00126375265153455,"10","PSMB9"
7.67908005923312e-08,1.45959464878803,0.285,0.118,0.00127895078386528,"10","DAPP1"
7.9083982686066e-08,0.56564267934952,0.664,0.367,0.00131714373163643,"10","SAMHD1"
8.14882663798509e-08,0.623575359789351,0.307,0.126,0.00135718707655642,"10","CYB5R4"
8.37835430036454e-08,0.627617519663479,0.372,0.167,0.00139541490872571,"10","PTBP3"
8.43616989420522e-08,0.487838137723564,0.555,0.27,0.00140504409587988,"10","MYDGF"
8.91893611406711e-08,0.320283713122324,0.314,0.129,0.00148544880979788,"10","PLBD1"
8.93672515541755e-08,0.58559513872651,0.453,0.214,0.00148841157463479,"10","FAM96A"
9.47389134565308e-08,0.652630770053702,0.394,0.179,0.00157787660361852,"10","C1D"
9.57951595771452e-08,0.505853091314844,0.584,0.29,0.00159546838275735,"10","SRI"
9.67612458280302e-08,0.644986799890739,0.759,0.49,0.00161155854926584,"10","PSME2"
9.73073702081925e-08,1.00349912604672,0.314,0.141,0.00162065425081745,"10","LAP3"
9.77237648860298e-08,0.836636446390633,0.431,0.205,0.00162758930417683,"10","H2AFJ"
1.00437372935451e-07,0.63336873161155,0.423,0.199,0.00167278444623994,"10","NDUFS2"
1.00543588710434e-07,0.556622415239115,0.599,0.319,0.00167455346997227,"10","PRKCB"
1.00916067508858e-07,0.56476578236476,0.766,0.453,0.00168075710436002,"10","PSMB8"
1.01218833727659e-07,0.498162884674752,0.803,0.547,0.00168579967573417,"10","ATP5J2"
1.04494560679838e-07,0.425011517033866,0.774,0.475,0.00174035690812271,"10","NFKBIA"
1.08307651314984e-07,0.6413250945208,0.365,0.161,0.00180386393265105,"10","LNPEP"
1.10275078031663e-07,0.657423744499648,0.27,0.107,0.00183663142461735,"10","C1orf122"
1.14858949174073e-07,0.568728473036601,0.445,0.21,0.00191297579849418,"10","OTUB1"
1.18374747388558e-07,0.87087201694515,0.343,0.153,0.00197153141775643,"10","MTMR14"
1.19559876959072e-07,0.757595783822029,0.321,0.14,0.00199126975075334,"10","ATP6V1B2"
1.20783589342865e-07,0.899620827215728,0.263,0.108,0.00201165068050541,"10","UCHL3"
1.21571915423621e-07,0.574990145435114,0.292,0.12,0.00202478025138041,"10","MSRB1"
1.23525905760121e-07,0.605072281811861,0.372,0.166,0.00205732396043482,"10","TXNDC17"
1.24283291656354e-07,0.623598785921863,0.27,0.107,0.00206993822253658,"10","UBA3"
1.24801142232867e-07,0.679232858639945,0.547,0.282,0.00207856302388839,"10","SUPT4H1"
1.25223000884985e-07,0.733664933139056,0.27,0.109,0.00208558907973943,"10","PLEC"
1.31015236883088e-07,0.657093769531876,0.65,0.372,0.00218205877028784,"10","C7orf73"
1.32257619969382e-07,0.542261601767757,0.657,0.366,0.00220275066059005,"10","BST2"
1.54758889104621e-07,0.630528538177503,0.292,0.12,0.00257750929803747,"10","CTNNBL1"
1.6150641099033e-07,0.845089281667593,0.27,0.111,0.00268988927504395,"10","SNX20"
1.61724704969034e-07,0.538038733916245,0.803,0.533,0.00269352496125926,"10","NDUFB2"
1.6223725114367e-07,0.47825351225773,0.701,0.392,0.00270206141779782,"10","CAST"
1.79365175270439e-07,0.540311384444103,0.35,0.153,0.00298732699412916,"10","ADAM10"
1.81743408348563e-07,0.89984331491984,0.277,0.116,0.00302693646604532,"10","HIGD1A"
1.84596422738734e-07,0.680159490183327,0.372,0.169,0.00307445342071362,"10","MOB3A"
1.85103836190734e-07,0.816329372227467,0.321,0.143,0.00308290439175667,"10","TMPO"
1.8519415859182e-07,0.557286277699548,0.511,0.252,0.00308440871134676,"10","ERP44"
1.86367993317455e-07,0.679912138794782,0.372,0.171,0.00310395892870221,"10","FUNDC2"
1.91758371722566e-07,0.363224204373394,0.971,0.919,0.00319373568103933,"10","CORO1A"
2.03648848463436e-07,0.797285213206363,0.263,0.107,0.00339177157115852,"10","C18orf32"
2.05396750040471e-07,0.560437379090605,0.321,0.139,0.00342088287192404,"10","PARP14"
2.14082192559262e-07,0.545567778121061,0.321,0.139,0.0035655389170745,"10","SYK"
2.17036607499575e-07,0.443397862032668,0.343,0.146,0.00361474469790543,"10","TNFRSF1A"
2.18002626897829e-07,0.727419980263373,0.781,0.489,0.00363083375098334,"10","RPS27L"
2.25541745140596e-07,0.528493581596163,0.642,0.357,0.00375639776531662,"10","ATP6AP2"
2.28179518609875e-07,0.567357229561188,0.715,0.441,0.00380032988244747,"10","NOP10"
2.45577502436883e-07,0.533857763448838,0.343,0.15,0.00409009330308629,"10","NABP1"
2.54963345615564e-07,0.498534870525575,0.482,0.237,0.00424641452122722,"10","IFI27L2"
2.76932420344228e-07,0.58043304522663,0.547,0.29,0.00461230946083312,"10","RNF7"
2.81302166251862e-07,0.623016289578572,0.569,0.306,0.00468508757892476,"10","RAB5C"
2.82513169685593e-07,0.330421131555978,0.971,0.812,0.00470525684111356,"10","VIM"
2.87704610511722e-07,0.628644589375909,0.569,0.315,0.00479172028807273,"10","MGST3"
2.91496174241465e-07,0.643132793023823,0.292,0.123,0.00485486878199161,"10","ACO2"
2.97876696816636e-07,0.694790006214052,0.27,0.11,0.00496113638548107,"10","NXF1"
2.98466681655222e-07,0.595350063839964,0.431,0.208,0.00497096258296772,"10","SUCLG1"
3.09048437927041e-07,0.965657179565646,0.401,0.195,0.00514720173367488,"10","TPST2"
3.10869251108463e-07,0.566799696381735,0.555,0.299,0.00517752737721146,"10","DNAJA1"
3.16809616343459e-07,0.660144547295253,0.438,0.216,0.00527646416020031,"10","PHPT1"
3.17614059031657e-07,0.607134894497904,0.511,0.261,0.00528986215317225,"10","CYC1"
3.64343120694944e-07,0.658907070299964,0.438,0.213,0.0060681346751743,"10","PTEN"
3.87227483023269e-07,0.605363644396696,0.511,0.261,0.00644927372975254,"10","SMAP2"
3.93041237504588e-07,0.652843797908158,0.372,0.174,0.00654610181063891,"10","TADA3"
3.98730744006187e-07,0.667163859779988,0.489,0.258,0.00664086054142304,"10","SFT2D1"
4.07699909567227e-07,0.631835583132944,0.365,0.17,0.00679024199384217,"10","DCTN2"
4.08532378203606e-07,0.585975283885815,0.292,0.123,0.00680410675898105,"10","LRMP"
4.14207449869254e-07,0.617173085396148,0.467,0.227,0.00689862507757243,"10","UQCRC1"
4.15427530392781e-07,0.511434346902835,0.336,0.156,0.00691894551869177,"10","IL1B"
4.50273556350168e-07,0.548628917937991,0.54,0.282,0.00749930608101205,"10","C20orf24"
4.57396106907233e-07,0.66450310232744,0.307,0.133,0.00761793216053997,"10","PSMD11"
4.67657759980754e-07,0.638917591302434,0.358,0.167,0.00778883999247946,"10","COMMD3"
4.6824437465985e-07,0.660127629885567,0.46,0.226,0.0077986100599598,"10","TMEM9B"
4.71134905333306e-07,0.630418720385338,0.277,0.119,0.00784675184832622,"10","SGK1"
4.85552963909886e-07,0.494366047606861,0.35,0.159,0.00808688461391916,"10","UBE2D1"
4.8820985061596e-07,0.499880833592762,0.62,0.337,0.00813113506200881,"10","UQCRFS1"
4.98453338857705e-07,0.305803999549756,0.839,0.516,0.00830174035867507,"10","ANXA1"
5.02118960201898e-07,0.472278185310646,0.715,0.418,0.00836279128216261,"10","PET100"
5.4069151496661e-07,0.453505985178089,0.796,0.509,0.0090052171817689,"10","ATP5G3"
5.46150177808648e-07,0.49487826978348,0.401,0.191,0.00909613121140304,"10","ATOX1"
5.58808989265442e-07,0.838047604673972,0.27,0.116,0.00930696371621594,"10","GNAQ"
5.64987778849611e-07,0.493127221910454,0.394,0.185,0.00940987145674027,"10","GNG2"
5.87982539381474e-07,0.4718136342612,0.708,0.418,0.00979284919339844,"10","RAP1A"
5.94045047504807e-07,0.444713748989941,0.635,0.352,0.00989382026619256,"10","DDX21"
5.98184481993e-07,0.592073558573211,0.423,0.205,0.00996276254759342,"10","COMT"
6.00923279412496e-07,0.536289114853229,0.365,0.167,0.0100083772186151,"10","PSMD6"
6.29639021531179e-07,0.531253665694195,0.328,0.146,0.0104866379036018,"10","PFDN6"
6.32041820370227e-07,0.578805285880658,0.781,0.462,0.0105266565182661,"10","YPEL5"
6.47730095343314e-07,0.429003584167413,0.358,0.159,0.0107879447379429,"10","ASNA1"
6.48006380035915e-07,0.398442715881554,0.445,0.209,0.0107925462594982,"10","BTF3L4"
6.61975346634908e-07,0.265296486120323,0.993,0.973,0.0110251993982044,"10","MT-ND1"
6.86867635486146e-07,0.517707366642258,0.343,0.153,0.0114397804690218,"10","ATP6AP1"
7.23500234337013e-07,0.518707027657429,0.518,0.266,0.012049896402883,"10","RAB2A"
7.4429419358839e-07,0.493342113117658,0.599,0.322,0.0123962197942146,"10","ZNHIT1"
7.55481051704853e-07,0.520523663282294,0.328,0.147,0.0125825369161443,"10","MFSD10"
7.91595610999958e-07,0.570887874598042,0.365,0.167,0.0131840249012043,"10","IRF2"
7.98374473844788e-07,0.658849738510268,0.328,0.149,0.0132969268618849,"10","AP1M1"
8.02674672764977e-07,0.555360851660048,0.423,0.205,0.0133685466749007,"10","PSMA3"
8.30912842211565e-07,0.555951373075205,0.321,0.142,0.0138388533870336,"10","FAM120A"
8.636477136377e-07,0.654572548020751,0.38,0.185,0.0143840526706359,"10","ATP6V1E1"
8.64566712103048e-07,0.444657587082085,0.737,0.434,0.0143993585900763,"10","SNRPB"
8.6794497910965e-07,0.530708189062956,0.343,0.157,0.0144556236270712,"10","SETX"
8.69359177170239e-07,0.467179098056202,0.416,0.197,0.0144791770957703,"10","SSBP4"
8.7864705205477e-07,0.566565374656158,0.387,0.185,0.0146338666519722,"10","PARVG"
9.29041400721887e-07,0.663509731942811,0.307,0.136,0.015473184529023,"10","PSMC2"
9.39795434687815e-07,0.850498176612072,0.307,0.138,0.0156522929647256,"10","HPS1"
9.41088169684433e-07,0.561636868583864,0.387,0.184,0.0156738234660942,"10","ADI1"
9.76379198794483e-07,0.49879298525002,0.365,0.168,0.0162615955559221,"10","CDC40"
9.90112275304763e-07,0.61153686935572,0.474,0.242,0.0164903199452008,"10","PSMB2"
1.04164514537876e-06,0.687888119819933,0.365,0.176,0.0173485998962833,"10","KXD1"
1.07032709737273e-06,0.490873677488741,0.489,0.249,0.0178262978067428,"10","VDAC1"
1.12221723966482e-06,0.522747612329996,0.299,0.132,0.0186905281266175,"10","OGFRL1"
1.1689211872213e-06,0.510862688904311,0.657,0.384,0.0194683823731708,"10","ATP5C1"
1.16986717410095e-06,0.556106258678482,0.299,0.13,0.0194841377846512,"10","MEA1"
1.17536920562876e-06,0.454448102524245,0.511,0.254,0.0195757741197469,"10","ETFB"
1.22772789640572e-06,0.569352771393043,0.328,0.149,0.0204478081146373,"10","AZIN1"
1.22916860390477e-06,0.70159737415954,0.27,0.116,0.0204718030980339,"10","HTATIP2"
1.27548097670077e-06,0.560911374610923,0.679,0.415,0.0212431356669513,"10","RAB7A"
1.31882790443555e-06,0.544451649371231,0.314,0.141,0.0219650787483741,"10","CHRAC1"
1.32898314110986e-06,0.550390179383989,0.365,0.174,0.0221342142151847,"10","USP3"
1.37590485395785e-06,0.465155118776976,0.825,0.551,0.022915695342668,"10","NDUFA13"
1.43104510409763e-06,0.548935737368017,0.35,0.163,0.0238340562087461,"10","TACC1"
1.4490699929141e-06,0.650813284563243,0.394,0.199,0.0241342607319843,"10","TMEM179B"
1.46548285425733e-06,0.541936364316073,0.343,0.163,0.0244076169376558,"10","CHPT1"
1.48383118441104e-06,0.748814309299282,0.861,0.565,0.0247132083763659,"10","GPX1"
1.49641212519726e-06,0.50846003161402,0.562,0.306,0.0249227439451604,"10","MRPL23"
1.51379759033851e-06,0.869970417308604,0.299,0.137,0.0252122988670879,"10","ARF3"
1.53162306772396e-06,0.447485001377541,0.657,0.377,0.0255091821929425,"10","TAX1BP1"
1.5555750692116e-06,0.505661357345423,0.307,0.136,0.0259081027777191,"10","MRPL12"
1.57720936469355e-06,0.424516625471206,0.372,0.172,0.0262684219689711,"10","CNDP2"
1.63352599900471e-06,0.659518158922522,0.474,0.249,0.0272063755134235,"10","NDUFA6"
1.6530955114953e-06,0.607100144375843,0.292,0.129,0.0275323057439542,"10","G6PD"
1.65989113275251e-06,0.708460168341379,0.336,0.16,0.027645486815993,"10","MID1IP1"
1.73934470143622e-06,0.331642541626387,0.978,0.925,0.0289687860024202,"10","ACTG1"
1.79996475036248e-06,0.683050292520415,0.343,0.161,0.029978412917287,"10","LINC00657"
1.86338670741239e-06,0.562005292545096,0.365,0.175,0.0310347056119534,"10","CTNNB1"
1.98646727770809e-06,0.476918542117533,0.839,0.652,0.0330846125102282,"10","ENO1"
2.03540153223138e-06,0.446308891841454,0.467,0.237,0.0338996125193136,"10","CMTM7"
2.04204843810814e-06,0.624658698482023,0.263,0.112,0.0340103167366911,"10","RAB1B"
2.06007974555239e-06,0.806713807450765,0.27,0.119,0.0343106281621751,"10","NACA2"
2.08661450707386e-06,0.728167374317483,0.431,0.218,0.0347525646153151,"10","PDCD10"
2.25965156539712e-06,0.572163590316406,0.708,0.459,0.037634496821689,"10","HCLS1"
2.2877450774964e-06,0.8240057724781,0.518,0.279,0.0381023942657026,"10","DNAJB6"
2.32379254056141e-06,0.457619010667716,0.956,0.834,0.0387027647630503,"10","PPDPF"
2.32591317661719e-06,0.586413885551428,0.657,0.399,0.0387380839565594,"10","GNAS"
2.33321140424292e-06,0.602919195043017,0.526,0.285,0.0388596359376658,"10","DSTN"
2.38307017686272e-06,0.45245970640574,0.277,0.119,0.0396900337956486,"10","GPR108"
2.53025792426874e-06,0.575145810304232,0.54,0.304,0.0421414457286959,"10","ROMO1"
2.57394807324439e-06,0.500866062727113,0.701,0.417,0.0428691051598853,"10","HSD17B11"
2.63638688346033e-06,0.659540656807074,0.27,0.118,0.0439090235440318,"10","SP3"
2.811609903765e-06,0.484598316180423,0.657,0.394,0.046827362947206,"10","PSMB10"
2.85541543608465e-06,0.552645424857612,0.701,0.447,0.0475569440879898,"10","TUBB"
2.86661349708706e-06,0.488628452346183,0.299,0.135,0.047743447793985,"10","PTGER2"
2.98741806209528e-06,0.514179143554265,0.285,0.126,0.0497554478241969,"10","JOSD2"
3.02191002477446e-06,0.64577287452393,0.387,0.194,0.0503299114626186,"10","DNAJC4"
3.03122942102462e-06,0.618109181732159,0.431,0.229,0.050485126007165,"10","MGAT1"
3.11734874058274e-06,0.816545925642536,0.277,0.127,0.0519194432744055,"10","GPI"
3.14122838899259e-06,0.437771646060902,0.307,0.139,0.0523171588186716,"10","MTCH2"
3.19798462694394e-06,0.512760600540733,0.299,0.136,0.0532624339617514,"10","KMT2C"
3.21348758408279e-06,0.299294262327524,0.416,0.204,0.0535206357128988,"10","VIMP"
3.26264338224544e-06,0.401637186636255,0.613,0.335,0.0543393255312977,"10","NDUFB5"
3.29825351034888e-06,0.44894152108405,0.38,0.184,0.0549324122148606,"10","PRDX3"
